LST,Latitude,Longitude,height,LST_Difference,height_Difference
-36.26999999999998,52.493316537624985,13.315950967855287,82.48778533935547,-45.52566974957914,-128.09454345703125
-30.849999999999966,52.493970225853566,13.315845478383547,81.60779571533203,-40.10566974957912,-128.97454833984375
-26.569999999999965,52.494655101370505,13.31573164647816,79.1646728515625,-35.82566974957912,-131.41766357421875
-25.269999999999982,52.495335201853216,13.315624210267599,79.43377685546875,-34.52566974957914,-131.1485595703125
-24.70999999999998,52.4959926281457,13.315513919469085,76.54491424560547,-33.965669749579135,-134.03741455078125
-23.789999999999964,52.49667672050188,13.3154012959248,74.6366958618164,-33.04566974957912,-135.94564819335938
-28.70999999999998,52.497357444458785,13.315293198161532,74.64515686035156,-37.965669749579135,-135.9371795654297
-24.849999999999966,52.49802985513771,13.315196164103565,79.32836151123047,-34.10566974957912,-131.25396728515625
-24.589999999999975,52.498711092101814,13.315087484751807,79.10298919677734,-33.84566974957913,-131.47933959960938
-25.44999999999996,52.499362501423434,13.314985431687345,79.7203598022461,-34.705669749579116,-130.86196899414062
-24.549999999999983,52.50005611869985,13.314893338978386,88.46204376220703,-33.80566974957914,-122.12029266357422
-22.529999999999973,52.500741947918364,13.314778753168337,85.75770568847656,-31.785669749579124,-124.82463073730469
-28.329999999999984,52.50139758233157,13.314671264167043,84.09925079345703,-37.58566974957914,-126.48308563232422
-28.769999999999982,52.50207953468719,13.314561898618967,83.61437225341797,-38.02566974957914,-126.96796417236328
-26.92999999999998,52.502753572855674,13.31446300990894,87.55247497558594,-36.185669749579134,-123.02986145019531
-30.069999999999965,52.503450715125446,13.314333760051065,78.69806671142578,-39.32566974957912,-131.88427734375
-31.18999999999997,52.50412996706826,13.314228117798894,79.80172729492188,-40.445669749579125,-130.78060913085938
-35.46999999999997,52.50481632140213,13.314113195005461,77.00047302246094,-44.725669749579126,-133.5818634033203
-33.98999999999998,52.50546930831015,13.31400952027261,76.98665618896484,-43.245669749579136,-133.59567260742188
-37.76999999999998,52.50617858923604,13.313897234351803,77.2680892944336,-47.02566974957914,-133.31423950195312
-40.109999999999985,52.50682968183497,13.313796156000844,78.35456085205078,-49.36566974957914,-132.227783203125
-10.389999999999986,52.47577896734994,13.319927841114014,85.0632553100586,-19.645669749579138,-125.51908111572266
-12.669999999999959,52.476454332441094,13.319825392903908,87.24922180175781,-21.92566974957911,-123.33311462402344
-10.949999999999989,52.47714072929665,13.319708001618942,83.10466766357422,-20.20566974957914,-127.47766876220703
-12.20999999999998,52.477813313464566,13.319609414267962,86.94552612304688,-21.46566974957913,-123.63681030273438
-11.289999999999964,52.4784930833817,13.319501127053526,86.67636108398438,-20.545669749579115,-123.90597534179688
-12.029999999999973,52.479167768344695,13.319399778998898,89.35664367675781,-21.285669749579124,-121.22569274902344
-12.289999999999964,52.47985019325787,13.319288002715309,87.61947631835938,-21.545669749579115,-122.96286010742188
-12.869999999999948,52.48052716586294,13.319183656276913,89.03942108154297,-22.1256697495791,-121.54291534423828
-13.949999999999989,52.48117584999629,13.319083951340305,90.47225189208984,-23.20566974957914,-120.1100845336914
-14.96999999999997,52.48182514623889,13.318983463772144,91.57843017578125,-24.225669749579122,-119.00390625
-14.549999999999955,52.4825388953471,13.31886323468883,88.23802185058594,-23.805669749579106,-122.34431457519531
-15.309999999999945,52.483205215336014,13.318739915444679,79.67923736572266,-24.565669749579097,-130.90310668945312
-16.769999999999982,52.48388834022772,13.318627551107431,77.73123931884766,-26.025669749579134,-132.85110473632812
-17.789999999999964,52.48455841867963,13.318532793479418,83.24976348876953,-27.045669749579115,-127.33257293701172
-18.48999999999998,52.48523509102322,13.318429206645142,85.0323715209961,-27.745669749579132,-125.54996490478516
-18.529999999999973,52.48591575663281,13.318320304626802,84.56909942626953,-27.785669749579124,-126.01323699951172
-20.20999999999998,52.48659768951354,13.31820975771843,83.41535186767578,-29.46566974957913,-127.16698455810547
-19.329999999999984,52.48728326364651,13.318094388226344,80.22577667236328,-28.585669749579136,-130.3565673828125
-21.349999999999966,52.487961927323965,13.3179883390639,80.9894027709961,-30.605669749579118,-129.59292602539062
-24.389999999999958,52.48860641850123,13.317894795385891,85.08737182617188,-33.64566974957911,-125.49496459960938
-26.309999999999974,52.48928811330413,13.317784785253712,84.18531799316406,-35.56566974957913,-126.39701843261719
-26.609999999999985,52.48996380386632,13.317682852713125,86.70824432373047,-35.86566974957914,-123.87409210205078
-34.76999999999998,52.49064889320221,13.317568418603756,83.94623565673828,-44.02566974957914,-126.63610076904297
-32.24999999999997,52.491331436539085,13.317457444059484,82.65483093261719,-41.50566974957913,-127.92750549316406
-36.809999999999974,52.4920165237028,13.31734313826389,79.96056365966797,-46.06566974957913,-130.62176513671875
-36.46999999999997,52.49270103306791,13.317229665652343,77.62554931640625,-45.725669749579126,-132.956787109375
-34.24999999999997,52.49337252602628,13.31713357069885,82.64684295654297,-43.50566974957913,-127.93549346923828
-30.829999999999984,52.494026044037334,13.317028353278232,81.85481262207031,-40.08566974957914,-128.72752380371094
-31.649999999999977,52.4947109405285,13.316914546195909,79.39191436767578,-40.90566974957913,-131.1904296875
-26.48999999999998,52.495390663654284,13.31680765461327,79.86449432373047,-35.745669749579136,-130.71783447265625
-30.269999999999982,52.49604887024202,13.316696381256884,76.5305404663086,-39.52566974957914,-134.05178833007812
-25.24999999999997,52.49672595529788,13.316593092666075,78.5380859375,-34.50566974957913,-132.04425048828125
-28.609999999999985,52.49740472022079,13.316487625777723,79.6306381225586,-37.86566974957914,-130.95169067382812
-25.889999999999958,52.49808226310068,13.3163838241312,81.4325942993164,-35.14566974957911,-129.14974975585938
-24.849999999999966,52.49877330742999,13.316262226382234,75.7219009399414,-34.10566974957912,-134.86044311523438
-24.20999999999998,52.49942162075345,13.316164309465098,78.06163024902344,-33.465669749579135,-132.5207061767578
-25.809999999999974,52.50012003642703,13.316065908412188,84.1222152709961,-35.06566974957913,-126.46012115478516
-24.509999999999962,52.50080119046895,13.315957548605404,84.01696014404297,-33.76566974957912,-126.56537628173828
-25.309999999999974,52.5014509140193,13.31585789783427,85.64006042480469,-34.56566974957913,-124.94227600097656
-27.889999999999986,52.50213076085388,13.315751347738747,86.31571197509766,-37.14566974957914,-124.2666244506836
-27.20999999999998,52.50281478576054,13.315639354068189,84.6994857788086,-36.465669749579135,-125.88285064697266
-30.889999999999986,52.50349641487278,13.315530567867082,84.44355773925781,-40.14566974957914,-126.13877868652344
-30.44999999999996,52.5041772940656,13.315422820457757,84.63218688964844,-39.705669749579116,-125.95014953613281
-35.42999999999998,52.504874810613096,13.315293301303322,75.64058685302734,-44.685669749579134,-134.94174194335938
-33.869999999999976,52.505522376325466,13.315196779074109,78.6182632446289,-43.12566974957913,-131.96408081054688
-34.70999999999998,52.50622900347297,13.315088012438594,80.3558578491211,-43.965669749579135,-130.22647094726562
-37.94999999999996,52.506880043900345,13.314987037347986,81.4606704711914,-47.205669749579116,-129.12167358398438
-35.62999999999997,52.50756025730162,13.314880428035343,82.15992736816406,-44.88566974957912,-128.4224090576172
-32.089999999999975,52.508249005061046,13.314762719661124,78.18527221679688,-41.34566974957913,-132.39706420898438
-33.889999999999986,52.50892520502341,13.314661459512557,81.15221405029297,-43.14566974957914,-129.43011474609375
-31.149999999999977,52.509579409576304,13.314556536760675,80.62065124511719,-40.40566974957913,-129.96168518066406
-31.44999999999996,52.51026385699143,13.314444616151276,79.10542297363281,-40.705669749579116,-131.47691345214844
-34.70999999999998,52.51094489914438,13.31433718909572,79.49040222167969,-43.965669749579135,-131.09193420410156
-32.02999999999997,52.51163334824483,13.314220176178535,75.8424072265625,-41.28566974957913,-134.73992919921875
-36.589999999999975,52.51228639028904,13.314116980565188,76.0628433227539,-45.84566974957913,-134.51950073242188
-35.889999999999986,52.51299184457161,13.314010269631233,78.72274780273438,-45.14566974957914,-131.85958862304688
-41.089999999999975,52.51364623964358,13.313905413650565,78.25524139404297,-50.34566974957913,-132.32708740234375
-9.489999999999952,52.47583514948966,13.321108791326438,85.18476104736328,-18.745669749579104,-125.39757537841797
-11.129999999999995,52.47651157499588,13.321004940547919,86.75081634521484,-20.385669749579147,-123.8315200805664
-10.909999999999968,52.477193789726655,13.320893276581957,85.00775909423828,-20.16566974957912,-125.57457733154297
-11.529999999999973,52.47786566685326,13.320795674072121,89.2450180053711,-20.785669749579124,-121.33731842041016
-11.20999999999998,52.478545510768484,13.320687326685922,88.9228744506836,-20.46566974957913,-121.65946197509766
-11.569999999999993,52.47922084776838,13.32058512749142,91.21807861328125,-20.825669749579145,-119.3642578125
-11.309999999999945,52.47990110947298,13.32047631933103,90.7120590209961,-20.565669749579097,-119.87027740478516
-13.389999999999986,52.48057956965441,13.320369998031527,91.26810455322266,-22.645669749579138,-119.3142318725586
-13.309999999999945,52.48123512325577,13.320261061595897,88.75762176513672,-22.565669749579097,-121.82471466064453
-13.309999999999945,52.481891035480714,13.32015170039489,86.0730209350586,-22.565669749579097,-124.50931549072266
-14.689999999999998,52.48260441191052,13.320032041436297,82.943115234375,-23.94566974957915,-127.63922119140625
-14.669999999999959,52.483265239124876,13.31991619201046,77.5181655883789,-23.92566974957911,-133.06417846679688
-15.92999999999995,52.4839380214076,13.319817784449892,81.46305084228516,-25.1856697495791,-129.11929321289062
-16.809999999999945,52.48461409759274,13.319714990606634,83.5519790649414,-26.065669749579097,-127.03035736083984
-16.769999999999982,52.4852974440182,13.31960248598822,81.5271224975586,-26.025669749579134,-129.05520629882812
-18.009999999999962,52.485972541959946,13.319501101550808,84.22527313232422,-27.265669749579114,-126.35706329345703
-17.889999999999958,52.4866547575602,13.319390224824957,82.90328216552734,-27.14566974957911,-127.6790542602539
-19.329999999999984,52.48734000625103,13.319275346900824,79.8911361694336,-28.585669749579136,-130.69119262695312
-22.889999999999958,52.48801964366937,13.319168038256723,80.09487915039062,-32.14566974957911,-130.48745727539062
-21.149999999999977,52.48866984531263,13.319066895031492,80.95101928710938,-30.40566974957913,-129.63131713867188
-24.049999999999983,52.48934734327201,13.31896254404372,82.4199447631836,-33.30566974957914,-128.16238403320312
-29.129999999999967,52.49001589899256,13.318870169329923,88.96979522705078,-38.38566974957912,-121.61254119873047
-30.48999999999998,52.49070196581683,13.318754481723827,85.6457290649414,-39.745669749579136,-124.93660736083984
-34.90999999999997,52.49138767991208,13.318639330231726,82.5557861328125,-44.16566974957912,-128.02655029296875
-40.349999999999966,52.49206948981817,13.318529439237867,81.70110321044922,-49.60566974957912,-128.8812255859375
-35.069999999999965,52.49275691339923,13.318412141299383,77.71556854248047,-44.32566974957912,-132.86676025390625
-36.00999999999996,52.49343021355185,13.318313674054505,81.71166229248047,-45.26566974957912,-128.87066650390625
-32.589999999999975,52.49409139844097,13.318198327600847,76.6038818359375,-41.84566974957913,-133.97845458984375
-29.46999999999997,52.49476752070401,13.31809622084474,79.06493377685547,-38.725669749579126,-131.51739501953125
-28.18999999999997,52.495441791870995,13.317996598154403,82.58802032470703,-37.445669749579125,-127.99431610107422
-28.109999999999985,52.49609768109924,13.317888442342616,80.5428695678711,-37.36566974957914,-130.03945922851562
-26.009999999999962,52.496775972976984,13.317783588026877,81.86270904541016,-35.26566974957912,-128.71963500976562
-27.70999999999998,52.49744679132835,13.317688660774976,87.38871002197266,-36.965669749579135,-123.1936264038086
-25.46999999999997,52.49813594220968,13.317569551905494,82.68865966796875,-34.725669749579126,-127.8936767578125
-25.569999999999965,52.49882595111446,13.317449382363396,77.54734802246094,-34.82566974957912,-133.0349884033203
-24.089999999999975,52.49947437097686,13.317351357542401,79.8181381225586,-33.34566974957913,-130.76419067382812
-23.089999999999975,52.500182325673066,13.317240412999876,80.55337524414062,-32.34566974957913,-130.02896118164062
-26.96999999999997,52.500851297463115,13.317148142958269,87.22457885742188,-36.225669749579126,-123.35775756835938
-23.829999999999984,52.501506668911624,13.317041095698515,85.6961441040039,-33.08566974957914,-124.88619232177734
-27.589999999999975,52.50218761792603,13.316933140533568,85.7514419555664,-36.84566974957913,-124.83089447021484
-26.42999999999998,52.50286388583669,13.316831385539484,88.43340301513672,-35.685669749579134,-122.14893341064453
-31.609999999999985,52.503546916268135,13.316720800158626,87.38898468017578,-40.86566974957914,-123.19335174560547
-30.589999999999975,52.504235314365665,13.316603234909394,83.40166473388672,-39.84566974957913,-127.18067169189453
-32.66999999999996,52.50492831172752,13.316479713588027,76.90524291992188,-41.925669749579114,-133.67709350585938
-38.66999999999996,52.50558432675048,13.316372163977583,75.20214080810547,-47.925669749579114,-135.38018798828125
-35.96999999999997,52.50628730871534,13.316268213834967,78.94829559326172,-45.225669749579126,-131.634033203125
-33.389999999999986,52.50693820556874,13.316167469670496,80.1259994506836,-42.64566974957914,-130.45632934570312
-34.00999999999996,52.50761591805107,13.31606417240633,82.19747161865234,-43.26566974957912,-128.38485717773438
-35.14999999999998,52.508297808914776,13.315955469084457,81.99210357666016,-44.40566974957913,-128.59024047851562
-32.74999999999997,52.50897613380099,13.315851468276405,83.77800750732422,-42.00566974957913,-126.80432891845703
-30.16999999999996,52.5096327305023,13.315743471051784,81.92145538330078,-39.425669749579114,-128.660888671875
-32.70999999999998,52.51032435323705,13.315622260854894,76.45626831054688,-41.965669749579135,-134.12606811523438
-37.94999999999996,52.51099600249842,13.315527099001313,81.99003601074219,-47.205669749579116,-128.59230041503906
-34.02999999999997,52.51168341361121,13.315411488605246,78.90119934082031,-43.28566974957913,-131.68113708496094
-36.109999999999985,52.51234104272008,13.315302375749086,76.5990219116211,-45.36566974957914,-133.98330688476562
-46.00999999999996,52.513054835072474,13.31518488713132,74.68782043457031,-55.26566974957912,-135.89451599121094
-44.22999999999996,52.51371137582636,13.31507730366584,73.04362487792969,-53.48566974957912,-137.53871154785156
-40.24999999999997,52.51438763453849,13.314976388920705,76.17874908447266,-49.50566974957913,-134.40359497070312
-43.70999999999998,52.515072173239645,13.31486479984015,74.81880950927734,-52.965669749579135,-135.76351928710938
-34.18999999999997,52.51575952129656,13.314749636435725,71.95868682861328,-43.445669749579125,-138.6236572265625
-32.20999999999998,52.51644012604165,13.314643249980701,72.80489349365234,-41.465669749579135,-137.77743530273438
-33.369999999999976,52.51711693421301,13.314541814955671,75.74370574951172,-42.62566974957913,-134.838623046875
-32.00999999999996,52.51776840422276,13.314441092898587,77.02715301513672,-41.26566974957912,-133.55517578125
-37.42999999999998,52.518443873230474,13.31434146916678,80.73979949951172,-46.685669749579134,-129.842529296875
-36.789999999999964,52.51912717651343,13.314231806821978,80.22368621826172,-46.04566974957912,-130.358642578125
-37.069999999999965,52.51981383174768,13.314117873673855,77.920166015625,-46.32566974957912,-132.66217041015625
-36.76999999999998,52.52051072329568,13.313990839992682,70.10639953613281,-46.02566974957914,-140.47593688964844
-33.889999999999986,52.521193546710656,13.313881964609434,69.9470443725586,-43.14566974957914,-140.63528442382812
-10.069999999999993,52.47588615997853,13.322296500877913,88.14888000488281,-19.325669749579145,-122.43345642089844
-10.989999999999952,52.476560181099515,13.322195940074229,91.08975219726562,-20.245669749579104,-119.49258422851562
-10.069999999999993,52.47724481018304,13.32208104843157,87.94384765625,-19.325669749579145,-122.63848876953125
-12.109999999999957,52.4779204316879,13.321978405462401,90.0152816772461,-21.36566974957911,-120.56705474853516
-12.349999999999966,52.47859679583508,13.321874803709026,91.6843032836914,-21.605669749579118,-118.89803314208984
-11.689999999999998,52.479275951696565,13.321767479002762,91.77557373046875,-20.94566974957915,-118.8067626953125
-12.089999999999975,52.47995492594669,13.32166045206214,91.99940490722656,-21.345669749579127,-118.58293151855469
-14.289999999999964,52.48063990197974,13.321545387587687,88.81198120117188,-23.545669749579115,-121.77035522460938
-13.70999999999998,52.481288240414365,13.321446223566431,90.42706298828125,-22.96566974957913,-120.1552734375
-13.75,52.481936436289686,13.321347293987456,92.14686584472656,-23.005669749579152,-118.43547058105469
-14.149999999999977,52.482651479040484,13.321225438181795,88.0503921508789,-23.40566974957913,-122.53194427490234
-16.049999999999955,52.48332532156388,13.321092154202654,75.18366241455078,-25.305669749579106,-135.398681640625
-14.989999999999952,52.48400095637639,13.32098995373517,77.49565124511719,-24.245669749579104,-133.08668518066406
-15.689999999999998,52.48467454561759,13.320890540546422,80.99702453613281,-24.94566974957915,-129.58531188964844
-17.129999999999995,52.48534655386756,13.32079328504071,85.4198989868164,-26.385669749579147,-125.16243743896484
-17.309999999999974,52.486035600383566,13.320673253250003,80.17486572265625,-26.565669749579126,-130.407470703125
-18.46999999999997,52.48671093504983,13.320571638167088,82.7574691772461,-27.725669749579122,-127.82486724853516
-19.70999999999998,52.48739413768646,13.32045954966115,80.89873504638672,-28.96566974957913,-129.68359375
-20.809999999999974,52.4880669320641,13.320361421576186,84.97279357910156,-30.065669749579126,-125.60954284667969
-21.569999999999965,52.48872339525185,13.320251953698826,82.27013397216797,-30.825669749579117,-128.31219482421875
-25.569999999999965,52.489396425002845,13.320153597275716,86.25778198242188,-34.82566974957912,-124.32455444335938
-28.70999999999998,52.49007927791892,13.320042192326028,84.71348571777344,-37.965669749579135,-125.86885070800781
-32.16999999999996,52.490760937053444,13.319932435590117,83.87493896484375,-41.425669749579114,-126.7073974609375
-34.90999999999997,52.49144970089619,13.319813286712114,79.05843353271484,-44.16566974957912,-131.52389526367188
-37.50999999999996,52.49213049119806,13.319704805204777,78.77388763427734,-46.76566974957912,-131.80844116210938
