LST,Latitude,Longitude,height,LST_Difference,height_Difference
24.930000000000007,51.47987215185165,-0.21532129578725592,53.439849853515625,-3.387025324863256,-67.56228637695312
22.77000000000004,51.48061526521634,-0.21579730746106363,51.627559661865234,-5.547025324863224,-69.37457275390625
23.250000000000057,51.48137200071515,-0.21627181058529943,54.512123107910156,-5.067025324863206,-66.4900131225586
18.230000000000018,51.46944059936334,-0.20733006852940153,54.62892150878906,-10.087025324863244,-66.37321472167969
18.370000000000005,51.470205694214506,-0.2078152466926766,54.86073684692383,-9.947025324863258,-66.14140319824219
18.33000000000004,51.470939256903804,-0.2082804133504428,55.03424835205078,-9.987025324863222,-65.96788787841797
18.630000000000052,51.4717120334232,-0.20877466862214167,53.37260437011719,-9.68702532486321,-67.62953186035156
20.49000000000001,51.472478114133075,-0.20926085757334728,53.45879364013672,-7.8270253248632535,-67.54334259033203
22.250000000000057,51.4732351390206,-0.20973616374383205,55.8927116394043,-6.067025324863206,-65.10942077636719
23.170000000000016,51.474016604613226,-0.21024063093478182,52.12334060668945,-5.147025324863247,-68.87879943847656
24.77000000000004,51.47474589610695,-0.21070042276311937,53.557193756103516,-3.547025324863224,-67.4449462890625
25.210000000000036,51.47551116285116,-0.21118541558053835,53.99235534667969,-3.1070253248632262,-67.00978088378906
26.110000000000014,51.47628413909015,-0.21167954786751592,52.499183654785156,-2.207025324863249,-68.5029525756836
26.27000000000004,51.47704924511624,-0.21216423523326083,53.047054290771484,-2.047025324863224,-67.955078125
26.350000000000023,51.47781663635762,-0.21265159564392994,53.048561096191406,-1.9670253248632399,-67.95357513427734
26.05000000000001,51.47857308656408,-0.21312583772119778,55.86943435668945,-2.2670253248632513,-65.13270568847656
25.77000000000004,51.47931175559698,-0.21359651077774763,55.117088317871094,-2.547025324863224,-65.88504791259766
25.930000000000007,51.48011139890467,-0.2141044929537619,55.151710510253906,-2.387025324863256,-65.85042572021484
24.170000000000016,51.48085312667991,-0.21457870470184184,53.69219970703125,-4.147025324863247,-67.3099365234375
23.130000000000052,51.48162657764236,-0.21507301338924795,52.33250045776367,-5.18702532486321,-68.66963195800781
22.950000000000045,51.48239440060149,-0.21556055067325824,52.43830871582031,-5.367025324863217,-68.56382751464844
21.450000000000045,51.4831670308393,-0.21605374956749226,51.361141204833984,-6.867025324863217,-69.6409912109375
20.07000000000005,51.469682609748666,-0.20611871139756197,55.55725860595703,-8.247025324863213,-65.44487762451172
20.630000000000052,51.470454496874765,-0.20661186508770185,54.052642822265625,-7.68702532486321,-66.94949340820312
20.130000000000052,51.47118882097536,-0.2070778016817436,54.03315353393555,-8.18702532486321,-66.96897888183594
20.190000000000055,51.471951182791976,-0.2075594578659757,55.0348014831543,-8.127025324863208,-65.96733093261719
20.890000000000043,51.472714922898795,-0.2080427060396123,55.7192497253418,-7.427025324863219,-65.28288269042969
22.210000000000036,51.473488282592655,-0.20853738937309999,53.983333587646484,-6.107025324863226,-67.018798828125
23.650000000000034,51.474258734678045,-0.2090285404179817,53.026817321777344,-4.6670253248632285,-67.9753189086914
24.610000000000014,51.47499751564923,-0.209499528901861,52.0413932800293,-3.707025324863249,-68.96073913574219
25.05000000000001,51.47576282917822,-0.2099844312427219,52.466678619384766,-3.2670253248632513,-68.53546142578125
25.27000000000004,51.47652455168498,-0.21046497775929,53.8427848815918,-3.047025324863224,-67.15934753417969
26.390000000000043,51.47728708670757,-0.2109464538552568,55.04587936401367,-1.9270253248632194,-65.95625305175781
26.590000000000032,51.47805505829653,-0.21143436168202343,54.90003967285156,-1.7270253248632308,-66.10209655761719
25.33000000000004,51.478828720120426,-0.21192899995062225,53.342803955078125,-2.9870253248632217,-67.65933227539062
25.190000000000055,51.479550325287065,-0.2123791768818956,56.93148422241211,-3.127025324863208,-64.07064819335938
25.370000000000005,51.48036155773991,-0.21290082577617114,54.02164840698242,-2.947025324863258,-66.98048400878906
25.53000000000003,51.48109401461284,-0.21336383783398957,54.91893005371094,-2.787025324863233,-66.08320617675781
23.77000000000004,51.481866621590896,-0.21385698908409062,53.77445983886719,-4.547025324863224,-67.22767639160156
23.650000000000034,51.482638584186724,-0.21434931367195137,52.830528259277344,-4.6670253248632285,-68.1716079711914
21.870000000000005,51.483407901861575,-0.21483841471017184,52.59478759765625,-6.447025324863258,-68.4073486328125
20.610000000000014,51.48417671201857,-0.21532686814812352,52.52323913574219,-7.707025324863249,-68.47889709472656
21.05000000000001,51.484941079822086,-0.21580997440557734,53.613136291503906,-7.267025324863251,-67.38899993896484
21.510000000000048,51.48568364951694,-0.2162847091177935,52.151790618896484,-6.807025324863215,-68.850341796875
21.370000000000005,51.469169101569314,-0.20443399080698665,53.76627731323242,-6.947025324863258,-67.23585510253906
20.610000000000014,51.469930396563896,-0.20491438060503717,54.93824768066406,-7.707025324863249,-66.06388854980469
21.430000000000007,51.47069959116152,-0.20540416562525451,54.12409210205078,-6.887025324863256,-66.87804412841797
21.850000000000023,51.471434204008496,-0.20587030698400108,54.03205108642578,-6.46702532486324,-66.97008514404297
22.33000000000004,51.472192673515956,-0.20634717373070854,56.02925109863281,-5.987025324863222,-64.97288513183594
22.470000000000027,51.472958589122996,-0.20683287620704774,56.15891647338867,-5.847025324863235,-64.84321594238281
23.370000000000005,51.473729461989976,-0.20732443871808529,55.05908966064453,-4.947025324863258,-65.94304656982422
24.29000000000002,51.47449968658278,-0.20781516906955697,54.16156768798828,-4.027025324863242,-66.84056854248047
24.310000000000002,51.47523499109945,-0.20828186684263017,54.063419342041016,-4.00702532486326,-66.938720703125
24.250000000000057,51.47599781812095,-0.20876366040929734,55.12260818481445,-4.067025324863206,-65.87953186035156
24.470000000000027,51.476765254096875,-0.20925088163568673,55.043216705322266,-3.8470253248632353,-65.95892333984375
25.110000000000014,51.477533994414436,-0.20973961530730817,54.66710662841797,-3.207025324863249,-66.33502960205078
25.590000000000032,51.47830702259256,-0.2102334029681392,53.23617172241211,-2.727025324863231,-67.76596069335938
24.970000000000027,51.47907147234573,-0.21071690768116252,54.024227142333984,-3.3470253248632353,-66.9779052734375
25.210000000000036,51.47981054142245,-0.21118776798428202,53.173927307128906,-3.1070253248632262,-67.82820892333984
25.110000000000014,51.480617983985425,-0.21170473344156335,51.2308464050293,-3.207025324863249,-69.77128601074219
24.950000000000045,51.4813451045076,-0.21216124951878657,53.485748291015625,-3.367025324863217,-67.51638793945312
25.33000000000004,51.48211533230985,-0.21265141440275503,52.947418212890625,-2.9870253248632217,-68.05471801757812
24.99000000000001,51.482890671420115,-0.21314760722094642,51.148826599121094,-3.3270253248632535,-69.85330963134766
23.870000000000005,51.483651543769525,-0.2136265053492569,53.056732177734375,-4.447025324863258,-67.94540405273438
22.150000000000034,51.484431551230934,-0.21412813765384925,50.14854049682617,-6.1670253248632285,-70.85359191894531
22.150000000000034,51.485188015448536,-0.2146016941268763,53.24282455444336,-6.1670253248632285,-67.75930786132812
19.850000000000023,51.485931998547734,-0.21507796266372692,51.425350189208984,-8.46702532486324,-69.5767822265625
20.510000000000048,51.48673303662693,-0.2155868261892826,51.40861511230469,-7.807025324863215,-69.59352111816406
20.49000000000001,51.487434925638446,-0.2160305243370263,52.21007537841797,-7.8270253248632535,-68.79206085205078
22.610000000000014,51.469405360460165,-0.20321615776475443,56.02717208862305,-5.707025324863249,-64.97496032714844
22.470000000000027,51.470186058306844,-0.20371956862132504,52.23561477661133,-5.847025324863235,-68.76652526855469
23.350000000000023,51.47094158460579,-0.20419288997697324,54.91905212402344,-4.96702532486324,-66.08308410644531
22.07000000000005,51.47167142955186,-0.2046532027434285,56.0463981628418,-6.247025324863213,-64.95573425292969
23.410000000000025,51.47244951505012,-0.205153333729419,53.03302764892578,-4.907025324863238,-67.96910858154297
23.650000000000034,51.47320209977958,-0.20562298802605286,56.568912506103516,-4.6670253248632285,-64.4332275390625
24.390000000000043,51.4739726745685,-0.20611404475960193,55.54645919799805,-3.9270253248632194,-65.45567321777344
25.130000000000052,51.47474482914418,-0.20660692651707424,54.157936096191406,-3.1870253248632103,-66.84420013427734
25.110000000000014,51.47547275774449,-0.20706469159187435,55.94136047363281,-3.207025324863249,-65.06077575683594
24.850000000000023,51.47624033642981,-0.207552007319455,55.79005813598633,-3.46702532486324,-65.21208190917969
25.430000000000007,51.47701232081913,-0.20804450162447688,54.5533561706543,-2.887025324863256,-66.44877624511719
25.010000000000048,51.47778460094528,-0.2085373034217947,53.27787780761719,-3.307025324863215,-67.72425842285156
25.57000000000005,51.478550460774294,-0.20902239964843355,53.67290496826172,-2.7470253248632126,-67.32923126220703
25.03000000000003,51.47931184810375,-0.2095021143821915,55.24065017700195,-3.287025324863233,-65.76148986816406
25.53000000000003,51.48005347713702,-0.20997587929483102,53.74055099487305,-2.787025324863233,-67.26158142089844
25.83000000000004,51.4808508401794,-0.21048068677494935,54.35933303833008,-2.4870253248632217,-66.64280700683594
25.150000000000034,51.48158466121439,-0.21094504774891779,54.912353515625,-3.1670253248632285,-66.08978271484375
25.610000000000014,51.482359014748795,-0.21143997353734204,53.32773208618164,-2.707025324863249,-67.67440795898438
25.05000000000001,51.48313315981293,-0.21193459183110147,51.833457946777344,-3.2670253248632513,-69.1686782836914
24.870000000000005,51.48390060372465,-0.2124211667568943,52.076019287109375,-3.447025324863258,-68.92611694335938
23.79000000000002,51.484669225949546,-0.21290910077351388,52.0550651550293,-4.527025324863242,-68.94706726074219
24.010000000000048,51.48543009372641,-0.2133877591650055,54.0339469909668,-4.307025324863215,-66.96818542480469
21.33000000000004,51.48616395327587,-0.21385184640804517,54.78037643432617,-6.987025324863222,-66.22175598144531
19.77000000000004,51.48698430350518,-0.21438350983587082,49.877132415771484,-8.547025324863224,-71.125
19.890000000000043,51.487688633749926,-0.21482997505794899,50.063018798828125,-8.42702532486322,-70.93911743164062
20.170000000000016,51.48845807055864,-0.21531859709686102,50.01358413696289,-8.147025324863247,-70.98855590820312
21.110000000000014,51.48923451489487,-0.21579792129414319,56.322845458984375,-7.207025324863249,-64.67929077148438
22.99000000000001,51.48998488566507,-0.21628135220129868,53.06752014160156,-5.3270253248632535,-67.93461608886719
22.410000000000025,51.469680815393055,-0.20204522829859706,48.1875,-5.907025324863238,-72.81463623046875
23.29000000000002,51.47042013619432,-0.20249912324398153,54.98484420776367,-5.027025324863242,-66.01728820800781
23.650000000000034,51.47118683811403,-0.20298563756850524,54.81080627441406,-4.6670253248632285,-66.19132995605469
23.510000000000048,51.47191441810696,-0.20344311457652253,56.518001556396484,-4.807025324863215,-64.484130859375
24.33000000000004,51.472690252753836,-0.2039404050218997,54.081058502197266,-3.9870253248632217,-66.92108154296875
24.090000000000032,51.473455244001656,-0.2044247126848185,54.450252532958984,-4.227025324863231,-66.5518798828125
25.190000000000055,51.47422263686753,-0.20491182599654806,54.242156982421875,-3.127025324863208,-66.75997924804688
26.05000000000001,51.47498407509363,-0.20539178939523303,55.58852767944336,-2.2670253248632513,-65.41360473632812
26.370000000000005,51.475721162272016,-0.20586033001462206,55.03789520263672,-1.947025324863258,-65.96424102783203
25.670000000000016,51.47648614522986,-0.20634440696972436,55.549652099609375,-2.6470253248632467,-65.45248413085938
26.27000000000004,51.47725151765856,-0.20682887810217734,55.99814224243164,-2.047025324863224,-65.00399780273438
26.05000000000001,51.47802846345352,-0.2073270827349628,53.53609085083008,-2.2670253248632513,-67.46604919433594
26.210000000000036,51.47879149683534,-0.20780867053934327,54.651187896728516,-2.1070253248632262,-66.3509521484375
25.930000000000007,51.47955267476143,-0.20828799646247873,56.27273178100586,-2.387025324863256,-64.72940063476562
26.470000000000027,51.48030503427551,-0.2087743797422207,52.04689407348633,-1.8470253248632353,-68.95524597167969
26.670000000000016,51.48110089870293,-0.20927725262355304,53.0484504699707,-1.6470253248632467,-67.95368957519531
25.53000000000003,51.48183503364419,-0.2097418469164847,53.523590087890625,-2.787025324863233,-67.47854614257812
25.810000000000002,51.482597713794576,-0.2102227404326086,54.90315246582031,-2.5070253248632604,-66.09898376464844
25.99000000000001,51.48337584056266,-0.21072193954939356,52.3998908996582,-2.3270253248632535,-68.60224914550781
25.07000000000005,51.48414615114912,-0.2112117752296769,51.91682052612305,-3.2470253248632126,-69.08531188964844
25.55000000000001,51.48491160502493,-0.21169579729794769,52.69997024536133,-2.7670253248632513,-68.30216979980469
24.230000000000018,51.485673616739625,-0.2121756755581593,54.38985061645508,-4.087025324863244,-66.61228942871094
21.79000000000002,51.48641413852933,-0.21264753699262323,53.451045989990234,-6.527025324863242,-67.55108642578125
20.83000000000004,51.48721786732531,-0.21315928967794406,52.75537872314453,-7.487025324863222,-68.24675750732422
20.79000000000002,51.48792310257853,-0.21360669710836494,52.71229553222656,-7.527025324863242,-68.28984069824219
20.49000000000001,51.48868310914717,-0.21408398058666175,55.046112060546875,-7.8270253248632535,-65.95602416992188
20.390000000000043,51.48947261959191,-0.21457868624291854,58.05268096923828,-7.927025324863219,-62.94945526123047
21.49000000000001,51.49022816993752,-0.21506810925524145,53.490657806396484,-6.8270253248632535,-67.511474609375
22.55000000000001,51.49099546964608,-0.2155538679087212,54.0884895324707,-5.767025324863251,-66.91365051269531
22.510000000000048,51.49176820513689,-0.21604603195626332,53.35007858276367,-5.807025324863215,-67.65205383300781
22.170000000000016,51.46918581524156,-0.20036577685763027,49.63883972167969,-6.147025324863247,-71.36329650878906
22.850000000000023,51.469897995290495,-0.20080491671923048,55.19064712524414,-5.46702532486324,-65.81149291992188
23.090000000000032,51.470664529290815,-0.20129112699810542,55.02547836303711,-5.227025324863231,-65.97665405273438
24.350000000000023,51.47144249230441,-0.201790910805426,51.97444534301758,-3.96702532486324,-69.02769470214844
24.630000000000052,51.47217114261763,-0.2022495269931881,53.410526275634766,-3.6870253248632103,-67.59161376953125
25.730000000000018,51.472944864698924,-0.20274414283643047,51.516300201416016,-2.5870253248632444,-69.48583984375
26.250000000000057,51.473698608293475,-0.2032149112922991,54.75859832763672,-2.067025324863206,-66.24353790283203
25.850000000000023,51.47447195198417,-0.20370896173367176,53.03371047973633,-2.46702532486324,-67.96842956542969
26.370000000000005,51.475234749079924,-0.20419040030049007,54.035308837890625,-1.947025324863258,-66.96682739257812
27.29000000000002,51.4759655391749,-0.20465130382789373,55.09148025512695,-1.0270253248632422,-65.91065979003906
27.370000000000005,51.476725207231325,-0.20512891322096077,56.958168029785156,-0.9470253248632581,-64.0439682006836
27.190000000000055,51.47750471761274,-0.2056300574504172,53.80796813964844,-1.127025324863208,-67.19416809082031
27.350000000000023,51.47826518139118,-0.2061085027412528,55.54258346557617,-0.9670253248632399,-65.45954895019531
27.750000000000057,51.479038497114445,-0.20660217567909683,54.04276657104492,-0.5670253248632058,-66.95936584472656
26.750000000000057,51.479812900358716,-0.2070970822100293,52.30385971069336,-1.5670253248632058,-68.69827270507812
27.170000000000016,51.4805525935688,-0.20756825017286767,51.30004119873047,-1.1470253248632467,-69.70209503173828
25.970000000000027,51.48134690144433,-0.20806912361819094,52.69845199584961,-2.3470253248632353,-68.30368041992188
25.150000000000034,51.482089306835505,-0.20854340418421868,51.075767517089844,-3.1670253248632285,-69.9263687133789
24.77000000000004,51.482849876836546,-0.20902164733620404,52.99295425415039,-3.547025324863224,-68.00918579101562
24.430000000000007,51.48362458146406,-0.2095166234520946,51.360107421875,-3.887025324863256,-69.64202880859375
24.350000000000023,51.484387085354854,-0.20999703984979548,52.857421875,-3.96702532486324,-68.14471435546875
24.730000000000018,51.485144263306886,-0.21047109431471506,55.73761749267578,-3.5870253248632444,-65.26451873779297
24.130000000000052,51.48592691839582,-0.21097533530790666,52.2005500793457,-4.18702532486321,-68.80158996582031
21.970000000000027,51.48666825612932,-0.21144801786932518,51.0577392578125,-6.347025324863235,-69.94439697265625
20.130000000000052,51.487454893971474,-0.21193933538611215,54.68751907348633,-8.18702532486321,-66.31462097167969
21.33000000000004,51.488158768242904,-0.21238499458542773,54.988826751708984,-6.987025324863222,-66.0133056640625
20.510000000000048,51.4889258712186,-0.21287055754554143,55.529296875,-7.807025324863215,-65.47283935546875
20.53000000000003,51.48971982746956,-0.21337039296789168,57.4136962890625,-7.787025324863233,-63.58843994140625
20.83000000000004,51.49047397296976,-0.21385799005682837,53.20863342285156,-7.487025324863222,-67.79350280761719
21.27000000000004,51.49121867468909,-0.214316819395586,59.50932693481445,-7.047025324863224,-61.4928092956543
21.310000000000002,51.49200899246003,-0.214829672089234,54.33583068847656,-7.00702532486326,-66.66630554199219
21.55000000000001,51.4927722270241,-0.21531037205465628,56.02973175048828,-6.767025324863251,-64.97240447998047
21.930000000000007,51.49351858328491,-0.21577102627852265,62.0098991394043,-6.387025324863256,-58.99223709106445
22.890000000000043,51.494304935814846,-0.2162790016556756,57.94910430908203,-5.427025324863219,-63.05303192138672
23.07000000000005,51.46939468212614,-0.19911587249105686,58.700233459472656,-5.247025324863213,-62.301902770996094
23.510000000000048,51.47015475356749,-0.19961193351833947,51.996761322021484,-4.807025324863215,-69.00537109375
23.55000000000001,51.470912142011116,-0.20008710566902443,54.17287063598633,-4.767025324863251,-66.82926940917969
25.230000000000018,51.47168226417636,-0.2005773972386356,53.127830505371094,-3.0870253248632444,-67.87430572509766
26.33000000000004,51.4724098008107,-0.20103455486207344,54.84880828857422,-1.9870253248632217,-66.15332794189453
27.27000000000004,51.473171585457806,-0.2015148143466624,56.00309753417969,-1.047025324863224,-64.99903869628906
27.83000000000004,51.47394855942681,-0.20201308949217275,53.31612777709961,-0.4870253248632217,-67.68600463867188
27.010000000000048,51.47471626072959,-0.2025002744226686,53.03260040283203,-1.3070253248632149,-67.96953582763672
27.850000000000023,51.47548197903039,-0.20298504443180146,53.2906608581543,-0.4670253248632399,-67.71147155761719
28.750000000000057,51.4762097710796,-0.2034422467475147,55.11212921142578,0.4329746751367942,-65.89000701904297
28.350000000000023,51.47698153841782,-0.20393409938432744,53.898536682128906,0.03297467513676011,-67.10359954833984
28.390000000000043,51.477746676844646,-0.2044180013137264,54.40986251831055,0.07297467513678058,-66.59226989746094
27.810000000000002,51.47851926299456,-0.20491071136066027,53.0611686706543,-0.5070253248632604,-67.94096374511719
28.090000000000032,51.47928676826104,-0.2053973266322279,53.04161834716797,-0.2270253248632308,-67.96051788330078
26.170000000000016,51.480054331770475,-0.2058839547322949,53.04312515258789,-2.1470253248632467,-67.95901489257812
25.77000000000004,51.48079144651799,-0.2063519166758168,52.69536209106445,-2.547025324863224,-68.30677795410156
25.05000000000001,51.481597759368306,-0.20686689695755484,51.04615783691406,-3.2670253248632513,-69.95597839355469
24.27000000000004,51.482329818239705,-0.2073287470718119,52.05144500732422,-4.047025324863224,-68.95069122314453
23.370000000000005,51.48309493836334,-0.207812251721682,52.814998626708984,-4.947025324863258,-68.1871337890625
23.29000000000002,51.48387359010585,-0.20831175742909158,50.18315124511719,-5.027025324863242,-70.81898498535156
22.55000000000001,51.48461998077517,-0.20877291611049478,55.76502990722656,-5.767025324863251,-65.23710632324219
21.650000000000034,51.48539133766644,-0.20926365475483721,55.053585052490234,-6.6670253248632285,-65.94854736328125
21.07000000000005,51.48616907432824,-0.2097619011080121,52.76378631591797,-7.247025324863213,-68.23834991455078
20.55000000000001,51.48691418685826,-0.21023891370960443,50.66706848144531,-7.767025324863251,-70.33506774902344
20.450000000000045,51.4877181589973,-0.21075063910841646,49.91427993774414,-7.867025324863217,-71.08786010742188
21.190000000000055,51.488408092945065,-0.21117963870164383,53.74254608154297,-7.127025324863208,-67.25959014892578
20.630000000000052,51.48917212377576,-0.2116614147042129,55.060997009277344,-7.68702532486321,-65.9411392211914
20.810000000000002,51.48998182557374,-0.21217975646690612,52.97083282470703,-7.50702532486326,-68.03130340576172
20.970000000000027,51.49071543893302,-0.21264287194212894,53.95186996459961,-7.347025324863235,-67.05026245117188
21.630000000000052,51.49148806404661,-0.21313464622502915,53.20851516723633,-6.68702532486321,-67.79362487792969
21.49000000000001,51.49225989029082,-0.21362543091624833,52.702667236328125,-6.8270253248632535,-68.29946899414062
21.510000000000048,51.49301612399385,-0.2140977008304028,56.16266632080078,-6.807025324863215,-64.83946990966797
22.07000000000005,51.493775031525274,-0.2145730852966827,58.981651306152344,-6.247025324863213,-62.020484924316406
22.29000000000002,51.49454435361795,-0.2150607418227687,59.211849212646484,-6.027025324863242,-61.790287017822266
21.690000000000055,51.49529910437838,-0.215548553244537,55.07301712036133,-6.627025324863208,-65.92912292480469
21.390000000000043,51.496072566655585,-0.2160409931890914,54.33403396606445,-6.927025324863219,-66.66810607910156
23.450000000000045,51.4696454175505,-0.19791601291351943,56.97440719604492,-4.867025324863217,-64.02772521972656
24.170000000000016,51.470397370115364,-0.19840224607805595,52.35068130493164,-4.147025324863247,-68.65145874023438
24.29000000000002,51.47115878294014,-0.19888206869936736,53.49872589111328,-4.027025324863242,-67.50341033935547
25.77000000000004,51.47192937407697,-0.19937276733480674,52.33564758300781,-2.547025324863224,-68.66648864746094
27.510000000000048,51.472652920361426,-0.1998250462857582,55.0770149230957,-0.8070253248632149,-65.92512512207031
27.53000000000003,51.473417542094815,-0.2003085374298285,55.508079528808594,-0.7870253248632331,-65.49405670166016
28.810000000000002,51.474191046563355,-0.20080253135603027,53.70825958251953,0.49297467513673965,-67.29387664794922
28.870000000000005,51.4749539452985,-0.20128386204289525,54.6505126953125,0.5529746751367419,-66.35162353515625
28.870000000000005,51.47573055680048,-0.2017814309622827,52.132625579833984,0.5529746751367419,-68.8695068359375
29.53000000000003,51.476454874631074,-0.2022343721693105,54.840614318847656,1.212974675136767,-66.1615219116211
29.970000000000027,51.47722256025218,-0.20272122553345231,54.667930603027344,1.6529746751367647,-66.3342056274414
28.650000000000034,51.4779870931603,-0.20320426469191047,55.33415985107422,0.3329746751367715,-65.66797637939453
28.79000000000002,51.47876300455204,-0.20370077133450698,53.14068603515625,0.47297467513675784,-67.8614501953125
28.370000000000005,51.479523808272006,-0.20417928548844938,54.82615280151367,0.05297467513674192,-66.17597961425781
25.910000000000025,51.48029840777545,-0.20467411824477358,53.04014205932617,-2.4070253248632376,-67.96199035644531
24.850000000000023,51.48103141829326,-0.2051370684588245,53.736080169677734,-3.46702532486324,-67.26605224609375
24.610000000000014,51.481837455678445,-0.20565156337226392,52.15787124633789,-3.707025324863249,-68.84426879882812
