,LST,Latitude,Longitude,height,LST_Difference,height_Difference
52,-15.729999999999961,48.81906305456061,2.2681711536510654,125.27230072021484,-44.04702532486323,4.270164489746094
53,-15.289999999999964,48.81973026281694,2.2678075616929347,120.53911590576172,-43.60702532486323,-0.46302032470703125
54,-16.94999999999999,48.82038117811031,2.2674435170322287,110.7635726928711,-45.267025324863255,-10.238563537597656
55,-17.289999999999964,48.82102622104274,2.2670793150203843,99.17720794677734,-45.60702532486323,-21.824928283691406
56,-19.72999999999996,48.821667747006,2.266715021155443,86.50975799560547,-48.04702532486323,-34.49237823486328
57,-18.269999999999982,48.822335093857326,2.2663515226408806,81.89054107666016,-46.58702532486325,-39.111595153808594
58,-19.289999999999964,48.82300549720901,2.2659881450759456,78.24365234375,-47.60702532486323,-42.75848388671875
59,-20.609999999999985,48.82365001784033,2.2656401300836007,75.40003967285156,-48.92702532486325,-45.60209655761719
60,-19.98999999999998,48.82433869178585,2.265277381003669,77.49146270751953,-48.30702532486325,-43.51067352294922
61,-18.909999999999968,48.825019561032846,2.26491442598506,77.17631530761719,-47.227025324863234,-43.82582092285156
62,-20.68999999999997,48.825705786438505,2.2645516770988645,78.55792999267578,-49.007025324863235,-42.44420623779297
63,-11.789999999999964,48.81457217431031,2.2717427663621317,124.75847625732422,-40.10702532486323,3.7563400268554688
64,-12.989999999999952,48.815272170610534,2.2713797901091137,130.01966857910156,-41.30702532486322,9.017532348632812
65,-12.989999999999952,48.815956416172334,2.271016441737547,130.43540954589844,-41.30702532486322,9.433273315429688
66,-13.46999999999997,48.816651606781996,2.2706534244415546,134.2678680419922,-41.78702532486324,13.265731811523438
67,-12.569999999999993,48.817294985854176,2.2703050739241504,130.88043212890625,-40.88702532486326,9.8782958984375
68,-13.689999999999998,48.818003159310905,2.2699264650882656,129.97958374023438,-42.007025324863264,8.977447509765625
69,-17.809999999999974,48.81865376874947,2.2695783741587783,128.8787841796875,-46.12702532486324,7.87664794921875
70,-16.689999999999998,48.819330566194736,2.2692149976046228,127.10966491699219,-45.007025324863264,6.1075286865234375
71,-17.289999999999964,48.81998573587771,2.2688510407834936,118.64596557617188,-45.60702532486323,-2.356170654296875
72,-20.20999999999998,48.82063226634717,2.2684868563671907,107.51356506347656,-48.527025324863246,-13.488571166992188
73,-18.069999999999965,48.82127735380075,2.2681226449003047,95.94586944580078,-46.38702532486323,-25.05626678466797
74,-19.68999999999997,48.821915561938255,2.267758246110113,82.250732421875,-48.007025324863235,-38.75140380859375
75,-16.529999999999973,48.822592444949294,2.2673949997210987,80.60589599609375,-44.84702532486324,-40.396240234375
76,-18.329999999999984,48.823265098988884,2.267031660110838,77.66758728027344,-46.64702532486325,-43.33454895019531
77,-18.609999999999985,48.823918016132566,2.2666838691572013,77.44840240478516,-46.92702532486325,-43.553733825683594
78,-16.829999999999984,48.824600459251435,2.2663208897170786,77.60758209228516,-45.14702532486325,-43.394554138183594
79,-17.509999999999962,48.825293439419205,2.2659582706211387,81.07981872558594,-45.82702532486323,-39.92231750488281
80,-17.92999999999998,48.825965993449145,2.2655950603854356,78.20535278320312,-46.247025324863245,-42.796783447265625
81,-15.729999999999961,48.82664362785144,2.265232039953936,76.93997955322266,-44.04702532486323,-44.062156677246094
82,-15.729999999999961,48.827304692372024,2.2648846663029225,79.38784790039062,-44.04702532486323,-41.614288330078125
83,-16.769999999999982,48.827991111338434,2.2645219959318608,80.9183120727539,-45.08702532486325,-40.083824157714844
84,-9.509999999999991,48.81414146707073,2.273149830168281,121.93653869628906,-37.82702532486326,0.9344024658203125
85,-10.609999999999957,48.814829291447694,2.2727864520037313,123.41243743896484,-38.92702532486322,2.4103012084960938
86,-11.869999999999948,48.81551775411065,2.2724231291408277,125.11311340332031,-40.187025324863214,4.1109771728515625
87,-11.149999999999977,48.81621165839836,2.2720599859675956,128.5264434814453,-39.46702532486324,7.5243072509765625
88,-12.20999999999998,48.816903630215094,2.2716968351783082,131.3703155517578,-40.527025324863246,10.368179321289062
89,-11.649999999999977,48.817559564226855,2.271348785334676,131.8815460205078,-39.96702532486324,10.879409790039062
90,-13.649999999999977,48.81825908098894,2.27096990968926,128.30519104003906,-41.96702532486324,7.3030548095703125
91,-17.389999999999958,48.818913922619416,2.2706218979499937,128.52540588378906,-45.707025324863224,7.5232696533203125
92,-16.149999999999977,48.81958635296397,2.270258368961653,125.40863800048828,-44.46702532486324,4.406501770019531
93,-18.269999999999982,48.820234859383916,2.269894211193484,114.8810043334961,-46.58702532486325,-6.121131896972656
94,-19.66999999999996,48.820885482851565,2.2695301282668234,105.02558898925781,-47.987025324863225,-15.976547241210938
95,-17.48999999999998,48.821549003267755,2.269166425464088,99.19636535644531,-45.80702532486325,-21.805770874023438
96,-17.829999999999984,48.822196215751426,2.268802283756219,88.31128692626953,-46.14702532486325,-32.69084930419922
97,-15.389999999999986,48.822860406566896,2.2684386451979766,82.7264404296875,-43.70702532486325,-38.27569580078125
98,-16.42999999999995,48.82352184018546,2.2680749519361663,76.30207061767578,-44.747025324863216,-44.70006561279297
99,-17.629999999999967,48.82417074669101,2.2677270068377036,74.84062957763672,-45.94702532486323,-46.16150665283203
100,-15.669999999999959,48.82485474060576,2.267364033090924,75.49108123779297,-43.987025324863225,-45.51105499267578
101,-15.489999999999952,48.82553674737183,2.267001037247441,75.54769897460938,-43.80702532486322,-45.454437255859375
102,-15.309999999999945,48.82624179890992,2.2666387743637526,82.82487487792969,-43.62702532486321,-38.17726135253906
103,-14.829999999999984,48.82690676566631,2.26627533765272,77.61356353759766,-43.14702532486325,-43.388572692871094
104,-14.529999999999973,48.82756461498787,2.265927823599538,79.06602478027344,-42.84702532486324,-41.93611145019531
105,-13.42999999999995,48.82825900052452,2.2655653598412338,83.09698486328125,-41.747025324863216,-37.9051513671875
106,-16.089999999999975,48.82895352302809,2.265202944289113,87.20075225830078,-44.40702532486324,-33.80138397216797
107,-20.22999999999996,48.829581849254026,2.2648546092117505,79.490478515625,-48.54702532486323,-41.51165771484375
108,-19.92999999999998,48.83029603184981,2.264476765188633,80.92073059082031,-48.247025324863245,-40.08140563964844
109,-7.96999999999997,48.81440056708649,2.274193464918465,121.29627227783203,-36.28702532486324,0.29413604736328125
110,-8.92999999999995,48.815079284860424,2.273829822336379,119.9634017944336,-37.247025324863216,-1.0387344360351562
111,-10.009999999999991,48.815776671214785,2.2734666739545517,124.43416595458984,-38.32702532486326,3.4320297241210938
112,-9.609999999999957,48.816471892564884,2.2731035162628035,128.26480102539062,-37.92702532486322,7.262664794921875
113,-10.149999999999977,48.817147503409856,2.2727399066370113,126.04750061035156,-38.46702532486324,5.0453643798828125
114,-11.109999999999957,48.81781140455421,2.272392017871442,129.03514099121094,-39.42702532486322,8.033004760742188
115,-13.20999999999998,48.818517803668264,2.2720132872210255,127.60110473632812,-41.527025324863246,6.598968505859375
116,-16.94999999999999,48.81916836334071,2.2716651261366745,126.50040435791016,-45.267025324863255,5.498268127441406
117,-16.569999999999993,48.819825361590624,2.2713011574782755,118.59781646728516,-44.88702532486326,-2.4043197631835938
118,-19.029999999999973,48.820488874907674,2.270937383995442,112.73680114746094,-47.34702532486324,-8.265335083007812
119,-17.769999999999982,48.82113394895867,2.2705731367837094,101.16168975830078,-46.08702532486325,-19.84044647216797
120,-17.44999999999996,48.821788660881886,2.270209166926959,92.59783935546875,-45.767025324863226,-28.404296875
121,-17.829999999999984,48.82245035475134,2.269845409683606,86.22344970703125,-46.14702532486325,-34.7786865234375
122,-15.349999999999966,48.82312279738784,2.269481976584584,83.21521759033203,-43.66702532486323,-37.78691864013672
123,-15.549999999999955,48.82379354651848,2.2691185259837967,79.70153045654297,-43.86702532486322,-41.30060577392578
124,-17.849999999999966,48.82444198926555,2.2687705387272774,78.10560607910156,-46.16702532486323,-42.89653015136719
125,-16.42999999999995,48.825122741580856,2.2684074356504875,77.75579833984375,-44.747025324863216,-43.246337890625
126,-14.809999999999945,48.82579711981939,2.2680441823379796,75.44171905517578,-43.12702532486321,-45.56041717529297
127,-14.889999999999986,48.82647875957728,2.267681174343019,75.41828918457031,-43.20702532486325,-45.58384704589844
128,-14.329999999999984,48.82716699771586,2.2673183985546683,77.48204803466797,-42.64702532486325,-43.52008819580078
129,-14.109999999999957,48.82782328232673,2.2669707980340057,78.45421600341797,-42.42702532486322,-42.54792022705078
130,-12.20999999999998,48.82850268896909,2.266607831979022,77.80945587158203,-40.527025324863246,-43.19268035888672
131,-15.20999999999998,48.82919535217239,2.2662453067033317,81.33828735351562,-43.527025324863246,-39.663848876953125
132,-19.589999999999975,48.8298620295392,2.265898136138775,85.64069366455078,-47.90702532486324,-35.36144256591797
133,-20.20999999999998,48.83055819479641,2.2655196934198147,81.43921661376953,-48.527025324863246,-39.56291961669922
134,-20.48999999999998,48.83123319809405,2.265156733288919,79.51644134521484,-48.80702532486325,-41.485694885253906
135,-20.48999999999998,48.83188111353447,2.2648090801836753,78.0137939453125,-48.80702532486325,-42.98834228515625
136,-19.20999999999998,48.83256933435672,2.2644466083285044,80.28485870361328,-47.527025324863246,-40.71727752685547
137,-6.169999999999959,48.8139704383917,2.2756004196426236,118.85702514648438,-34.487025324863225,-2.145111083984375
138,-7.289999999999964,48.81464171307809,2.2752365319928116,115.20442962646484,-35.60702532486323,-5.797706604003906
139,-7.609999999999957,48.81533758369919,2.2748732533596145,119.18538665771484,-35.92702532486322,-1.8167495727539062
140,-8.46999999999997,48.816035528394984,2.2745100680043424,123.8385238647461,-36.78702532486324,2.8363876342773438
141,-8.629999999999995,48.816722828913825,2.274146670463664,125.224609375,-36.94702532486326,4.22247314453125
142,-8.549999999999955,48.817415201111636,2.273783435788863,128.20994567871094,-36.86702532486322,7.2078094482421875
143,-10.029999999999973,48.81805989181221,2.273435029578032,125.2498779296875,-38.34702532486324,4.24774169921875
144,-12.569999999999993,48.81877003899311,2.2730563533731614,124.98585510253906,-40.88702532486326,3.9837188720703125
145,-17.309999999999974,48.81941603284746,2.272708040817032,122.47454071044922,-45.62702532486324,1.4724044799804688
146,-18.369999999999976,48.82008174327107,2.272344274361967,117.28357696533203,-46.68702532486324,-3.7185592651367188
147,-18.98999999999998,48.820740227832545,2.271980346628362,109.8665542602539,-47.30702532486325,-11.135581970214844
148,-17.909999999999968,48.82139535886216,2.2716163527743034,101.42408752441406,-46.227025324863234,-19.578048706054688
149,-17.48999999999998,48.82205259485837,2.2712524346607066,93.65296936035156,-45.80702532486325,-27.349166870117188
150,-19.129999999999967,48.822734685478714,2.27088920467001,93.63697052001953,-47.44702532486323,-27.36516571044922
151,-15.489999999999952,48.82339411836515,2.2705253959470646,86.58857727050781,-43.80702532486322,-34.41355895996094
152,-15.909999999999968,48.82405953823275,2.2701617739928976,81.42400360107422,-44.227025324863234,-39.57813262939453
153,-17.569999999999965,48.82470579682944,2.26981369603316,79.15616607666016,-45.88702532486323,-41.845970153808594
154,-17.389999999999958,48.82537962457329,2.2694503634557224,76.65534210205078,-45.707025324863224,-44.34679412841797
155,-14.269999999999982,48.82605387177106,2.269087074007197,74.30826568603516,-42.58702532486325,-46.693870544433594
156,-14.829999999999984,48.826733570479135,2.268723972130802,73.6869125366211,-43.14702532486325,-47.315223693847656
157,-13.92999999999995,48.827416148770276,2.2683609883985802,73.99034118652344,-42.247025324863216,-47.01179504394531
158,-13.289999999999964,48.828075067390664,2.2680134234349723,75.79310607910156,-41.60702532486323,-45.20903015136719
159,-12.409999999999968,48.828750129136054,2.2676502910802476,73.79642486572266,-40.727025324863234,-47.205711364746094
160,-16.16999999999996,48.82943972025308,2.267287624115117,76.37113952636719,-44.487025324863225,-44.63099670410156
161,-19.289999999999964,48.830102906458734,2.266940297226354,79.58704376220703,-47.60702532486323,-41.41509246826172
162,-19.96999999999997,48.830802675412784,2.2665619303071582,76.51988983154297,-48.28702532486324,-44.48224639892578
163,-18.74999999999997,48.83148108678913,2.2661990381069375,75.67158508300781,-47.06702532486324,-45.33055114746094
164,-19.66999999999996,48.832142435171036,2.2658517665315645,78.38925170898438,-47.987025324863225,-42.612884521484375
165,-19.029999999999973,48.83283966406041,2.265489534406784,83.49746704101562,-47.34702532486324,-37.504669189453125
166,-19.16999999999996,48.833511736144565,2.265126552664575,80.73619842529297,-47.487025324863225,-40.26593780517578
167,-18.329999999999984,48.83417221032734,2.264763231291246,74.35298919677734,-46.64702532486325,-46.649147033691406
168,-22.44999999999996,48.83483878704474,2.2644001302248977,69.90687561035156,-50.767025324863226,-51.09526062011719
169,-5.609999999999957,48.814230032345606,2.276643804520718,118.56433868408203,-33.92702532486322,-2.4377975463867188
170,-8.049999999999955,48.814891390384034,2.276279665000746,111.85183715820312,-36.36702532486322,-9.150299072265625
171,-7.729999999999961,48.815588525171826,2.275916363594315,116.23207092285156,-36.04702532486323,-4.7700653076171875
172,-7.689999999999998,48.81628123359834,2.275553004561445,119.27180480957031,-36.007025324863264,-1.7303314208984375
173,-8.25,48.81697236389826,2.275189650580276,121.8514175415039,-36.567025324863266,0.8492813110351562
174,-8.529999999999973,48.81765463462736,2.2748261280036286,121.7125473022461,-36.84702532486324,0.7104110717773438
175,-9.369999999999948,48.8183095816899,2.274477932779087,121.93871307373047,-37.687025324863214,0.9365768432617188
176,-12.989999999999952,48.81901011652717,2.274098981375397,118.69854736328125,-41.30702532486322,-2.3035888671875
177,-16.96999999999997,48.8196732544202,2.273751054035964,121.51610565185547,-45.28702532486324,0.5139694213867188
178,-19.769999999999982,48.82034059947134,2.2733873029141747,116.84041595458984,-48.08702532486325,-4.161720275878906
179,-19.369999999999976,48.82099459915678,2.2730232434692383,108.0362777709961,-47.68702532486324,-12.965858459472656
180,-18.549999999999983,48.82165521376605,2.272659371462308,101.30574035644531,-46.86702532486325,-19.696395874023438
181,-18.089999999999975,48.82230391385631,2.2722952160320045,90.88530731201172,-46.40702532486324,-30.11682891845703
182,-18.96999999999997,48.822976234797686,2.2719316915336325,87.83451080322266,-47.28702532486324,-33.167625427246094
183,-16.72999999999996,48.82363954534035,2.271567959998222,81.99861145019531,-45.04702532486323,-39.00352478027344
184,-17.549999999999983,48.824314358065216,2.271204559595059,79.76753234863281,-45.86702532486325,-41.23460388183594
185,-17.889999999999958,48.82496701071034,2.270856622176003,79.50125885009766,-46.207025324863224,-41.500877380371094
186,-17.289999999999964,48.82564925385836,2.2704934880087464,79.63528442382812,-45.60702532486323,-41.366851806640625
187,-14.20999999999998,48.82631915290644,2.2701300504785906,75.9406509399414,-42.527025324863246,-45.061485290527344
188,-14.069999999999993,48.827003124316974,2.2697670333086855,76.66389465332031,-42.38702532486326,-44.33824157714844
189,-14.269999999999982,48.82767549019463,2.2694037272438066,73.78575134277344,-42.58702532486325,-47.21638488769531
190,-13.849999999999966,48.828339901303906,2.2690562777793213,77.31517028808594,-42.16702532486323,-43.68696594238281
191,-15.509999999999991,48.829027694137054,2.2686934803260024,79.31170654296875,-43.82702532486326,-41.6904296875
192,-19.72999999999996,48.829701693503324,2.2683303226010403,77.01731872558594,-48.04702532486323,-43.98481750488281
193,-19.869999999999976,48.83035368371398,2.267982624444513,76.73562622070312,-48.18702532486324,-44.266510009765625
194,-20.24999999999997,48.83105873776603,2.2676043804786636,75.33209991455078,-48.56702532486324,-45.67003631591797
195,-19.849999999999966,48.831741505608164,2.2672415826373737,75.8581771850586,-48.16702532486323,-45.143959045410156
196,-18.66999999999996,48.83240697811447,2.266894393376746,79.87916564941406,-46.987025324863225,-41.12297058105469
197,-18.66999999999996,48.83308984858138,2.266531674542172,80.490478515625,-46.987025324863225,-40.51165771484375
198,-17.94999999999996,48.83377712525174,2.266169128626545,82.51203155517578,-46.267025324863226,-38.49010467529297
199,-18.70999999999998,48.834442665532606,2.2658059462320064,77.72968292236328,-47.027025324863246,-43.27245330810547
200,-22.70999999999998,48.83511057467817,2.265442864971636,73.71248626708984,-51.027025324863246,-47.289649963378906
201,-27.109999999999985,48.835771159690914,2.265095709169584,76.32678985595703,-55.42702532486325,-44.67534637451172
202,-29.269999999999982,48.83646904502793,2.2647175125424797,72.87239837646484,-57.58702532486325,-48.129737854003906
203,-27.42999999999998,48.83716033520998,2.2643552895269745,76.28638458251953,-55.747025324863245,-44.71575164794922
204,-5.849999999999966,48.81446858807231,2.277686579264968,111.86773681640625,-34.16702532486323,-9.1343994140625
205,-8.849999999999966,48.81513870597736,2.277322602487151,107.86979675292969,-37.16702532486323,-13.132339477539062
206,-8.149999999999977,48.81583417829285,2.2769592113310084,111.74301147460938,-36.46702532486324,-9.259124755859375
207,-7.849999999999966,48.816515103193886,2.2765955396925857,111.13963317871094,-36.16702532486323,-9.862503051757812
208,-9.189999999999998,48.8172203928934,2.276232452785439,118.1129379272461,-37.507025324863264,-2.8891983032226562
209,-9.769999999999982,48.81790574001819,2.2758689593662838,118.93498992919922,-38.08702532486325,-2.0671463012695312
210,-10.589999999999975,48.81855443252953,2.2755205799168334,117.22769927978516,-38.90702532486324,-3.7744369506835938
211,-14.269999999999982,48.819272362792276,2.275142000731422,119.39396667480469,-42.58702532486325,-1.6081695556640625
212,-16.609999999999957,48.819915886958576,2.274793564904314,116.12874603271484,-44.92702532486322,-4.873390197753906
213,-19.289999999999964,48.82058350445751,2.2744297894732353,111.54278564453125,-47.60702532486323,-9.4593505859375
214,-19.549999999999983,48.82125011923088,2.2740660169190816,106.66558837890625,-47.86702532486325,-14.3365478515625
215,-18.74999999999997,48.82192322612853,2.27370243097558,103.82849884033203,-47.06702532486324,-17.17363739013672
216,-18.94999999999996,48.82257593225112,2.2733383670846354,94.66326904296875,-47.267025324863226,-26.3388671875
217,-18.74999999999997,48.82324368171428,2.2729747011541788,90.19902801513672,-47.06702532486324,-30.80310821533203
218,-18.22999999999996,48.82390218075589,2.2726108265772202,82.87274169921875,-46.54702532486323,-38.12939453125
219,-18.269999999999982,48.82458335764752,2.272247559600293,82.63500213623047,-46.58702532486325,-38.36713409423828
220,-17.70999999999998,48.82522506306397,2.271899303753488,78.96360778808594,-46.027025324863246,-42.03852844238281
221,-16.809999999999945,48.82590935918769,2.2715361855107683,79.74714660644531,-45.12702532486321,-41.25498962402344
222,-16.049999999999955,48.82660292401097,2.271173352345545,83.45177459716797,-44.36702532486322,-37.55036163330078
223,-15.729999999999961,48.82725495203105,2.2708094403941197,74.20662689208984,-44.04702532486323,-46.795509338378906
224,-16.70999999999998,48.82792955819894,2.2704461632784843,72.03593444824219,-45.027025324863246,-48.96620178222656
225,-18.68999999999997,48.82859699545531,2.2700987509093404,76.52039337158203,-47.007025324863235,-44.48174285888672
226,-20.809999999999974,48.82928600297247,2.2697359442179432,78.90605926513672,-49.12702532486324,-42.09607696533203
227,-22.069999999999965,48.82995905310446,2.2693727280857243,76.32267761230469,-50.38702532486323,-44.67945861816406
228,-20.329999999999984,48.83061801827877,2.2690251931553815,78.23458099365234,-48.64702532486325,-42.767555236816406
229,-20.829999999999984,48.831325811712176,2.268646994596071,77.69976806640625,-49.14702532486325,-43.3023681640625
230,-18.769999999999982,48.83199386897364,2.26828373247259,73.62189483642578,-47.08702532486325,-47.38024139404297
231,-16.629999999999995,48.83264974699376,2.2679362132842456,74.6400146484375,-44.94702532486326,-46.36212158203125
232,-17.549999999999983,48.833331381526236,2.267573414166108,74.86944580078125,-45.86702532486325,-46.1326904296875
233,-17.889999999999958,48.83401649194867,2.267210755718325,76.2166976928711,-46.207025324863224,-44.785438537597656
234,-19.869999999999976,48.83470273601385,2.2668481701651206,77.9472885131836,-48.18702532486324,-43.054847717285156
235,-23.129999999999967,48.83539780329992,2.266485893963534,82.48046875,-51.44702532486323,-38.52166748046875
236,-26.20999999999998,48.836025716387766,2.266137694709597,74.82674407958984,-54.527025324863246,-46.175392150878906
237,-30.069999999999965,48.83671963691502,2.2657593434441297,70.13168334960938,-58.38702532486323,-50.870452880859375
238,-27.409999999999968,48.83741054208496,2.265397060164461,73.43256378173828,-55.727025324863234,-47.56957244873047
239,-27.24999999999997,48.83807052628734,2.265049953956382,75.944091796875,-55.56702532486324,-45.05804443359375
240,-24.789999999999964,48.83881602478124,2.264673359829204,87.58927917480469,-53.10702532486323,-33.41285705566406
241,-20.72999999999996,48.83946850742703,2.264326097217501,87.79263305664062,-49.04702532486323,-33.209503173828125
242,-3.2899999999999636,48.81408189733942,2.2790783165790964,114.36598205566406,-31.607025324863226,-6.6361541748046875
243,-5.009999999999991,48.81472723715315,2.278729636196938,111.48697662353516,-33.32702532486326,-9.515159606933594
244,-7.5499999999999545,48.81541014939086,2.2783658983623054,111.45681762695312,-35.86702532486322,-9.545318603515625
245,-7.069999999999993,48.81609185201134,2.2780021709277904,111.0776596069336,-35.38702532486326,-9.924476623535156
246,-7.149999999999977,48.81677905315256,2.277638596880777,112.4273681640625,-35.46702532486324,-8.57476806640625
247,-8.589999999999975,48.81746432286378,2.2772750194281737,113.20539855957031,-36.90702532486324,-7.7967376708984375
248,-8.92999999999995,48.81815311752019,2.2769115572689937,115.10323333740234,-37.247025324863216,-5.898902893066406
249,-10.269999999999982,48.818812186023436,2.27656337419853,116.62225341796875,-38.58702532486325,-4.3798828125
250,-12.549999999999955,48.81952087446693,2.276184539993813,115.9281997680664,-40.86702532486322,-5.073936462402344
251,-14.25,48.82017454452004,2.275836305858215,115.8211898803711,-42.567025324863266,-5.180946350097656
252,-16.349999999999966,48.820845179155214,2.2754725742660646,112.18092346191406,-44.66702532486323,-8.821212768554688
253,-16.92999999999995,48.821524756113,2.2751090821450175,111.34349060058594,-45.247025324863216,-9.658645629882812
254,-16.44999999999999,48.82218845889937,2.2747452462125963,105.59086608886719,-44.767025324863255,-15.411270141601562
255,-16.589999999999975,48.82283650503136,2.274381057583951,94.98271179199219,-44.90702532486324,-26.019424438476562
256,-16.66999999999996,48.823506158532375,2.2740174123554433,91.11982727050781,-44.987025324863225,-29.882308959960938
257,-16.129999999999995,48.8241679719139,2.273653601920894,84.83454132080078,-44.44702532486326,-36.16759490966797
258,-15.809999999999945,48.824839741754765,2.2732900645389913,81.67302703857422,-44.12702532486321,-39.32910919189453
259,-14.789999999999964,48.82549183388968,2.272942044187319,81.24992370605469,-43.10702532486323,-39.75221252441406
260,-14.829999999999984,48.826161640777634,2.272578517669647,77.52027130126953,-43.14702532486325,-43.48186492919922
